file_name,image_id,height,width,bbox0,bbox1,bbox2,bbox3
COCO_train2014_000000385168.jpg,385168,501,640,304.65,48.58,335.35,438.25
COCO_train2014_000000376984.jpg,376984,424,640,172.36,136.76,124.1,187.87
COCO_train2014_000000057503.jpg,57503,640,499,369.57,551.76,90.14,88.24
COCO_train2014_000000082081.jpg,82081,427,640,0.0,50.64,399.66,212.0
COCO_train2014_000000385186.jpg,385186,428,640,139.21,32.86,431.46,319.05
COCO_train2014_000000557219.jpg,557219,461,640,354.83,140.69,266.36,225.38
COCO_train2014_000000524453.jpg,524453,480,640,397.87,409.29,42.87,26.73
COCO_train2014_000000516261.jpg,516261,480,640,409.21,202.67,108.61,230.78
COCO_train2014_000000426151.jpg,426151,443,640,27.74,72.22,511.91,347.24
COCO_train2014_000000139429.jpg,139429,480,640,242.42,366.55,137.7,84.36
COCO_train2014_000000073906.jpg,73906,640,427,79.84,31.03,292.31,580.76
COCO_train2014_000000114869.jpg,114869,360,640,0.0,31.22,411.43,325.23
COCO_train2014_000000254138.jpg,254138,332,500,118.96,82.33,267.06,249.67
COCO_train2014_000000450747.jpg,450747,640,521,64.65,78.87,456.35,554.67
COCO_train2014_000000024762.jpg,24762,463,640,224.03,184.78,322.98,233.37
COCO_train2014_000000524476.jpg,524476,480,640,207.82,182.76,193.06,297.24
COCO_train2014_000000295103.jpg,295103,480,640,169.41,240.64,154.81,224.51
COCO_train2014_000000245953.jpg,245953,640,497,23.23,197.42,353.54,242.58
COCO_train2014_000000098503.jpg,98503,480,640,155.15,94.06,109.58,146.42
COCO_train2014_000000286932.jpg,286932,500,375,102.62,190.28,207.24,286.72
COCO_train2014_000000499930.jpg,499930,480,640,100.85,157.09,216.24,128.97
COCO_train2014_000000082142.jpg,82142,375,500,146.97,153.79,218.94,155.3
COCO_train2014_000000082144.jpg,82144,427,640,155.59,137.0,133.97,184.11
COCO_train2014_000000319714.jpg,319714,480,640,344.4,261.74,123.06,91.77
COCO_train2014_000000352482.jpg,352482,428,640,0.0,171.2,350.18,207.52
COCO_train2014_000000229603.jpg,229603,480,640,332.05,165.07,173.81,218.81
COCO_train2014_000000221416.jpg,221416,375,500,18.22,276.7,78.19,46.3
COCO_train2014_000000532718.jpg,532718,375,500,10.56,131.4,227.87,206.74
COCO_train2014_000000581873.jpg,581873,640,480,29.74,45.58,416.32,537.85
COCO_train2014_000000475380.jpg,475380,480,640,0.0,252.17,407.57,227.83
COCO_train2014_000000090359.jpg,90359,479,640,261.16,301.21,34.54,29.9
COCO_train2014_000000540922.jpg,540922,426,640,267.65,175.56,372.35,245.28
COCO_train2014_000000319738.jpg,319738,480,640,540.39,369.21,83.42,52.54
COCO_train2014_000000499966.jpg,499966,480,640,151.27,264.73,130.91,49.45
COCO_train2014_000000098560.jpg,98560,375,500,252.02,150.68,234.57,220.14
COCO_train2014_000000418049.jpg,418049,640,480,188.77,152.57,103.43,252.12
COCO_train2014_000000467203.jpg,467203,640,488,234.79,470.74,62.52,169.26
COCO_train2014_000000327944.jpg,327944,427,640,221.38,110.54,245.23,243.0
COCO_train2014_000000008458.jpg,8458,640,427,2.58,95.48,362.58,487.75
COCO_train2014_000000164114.jpg,164114,375,500,160.5,74.35,243.4,252.54
COCO_train2014_000000254228.jpg,254228,612,612,69.75,19.74,90.82,198.74
COCO_train2014_000000418065.jpg,418065,640,427,160.13,116.44,48.54,35.96
COCO_train2014_000000172310.jpg,172310,480,640,323.54,190.4,250.14,168.05
COCO_train2014_000000024861.jpg,24861,480,640,0.97,167.22,510.9,305.19
COCO_train2014_000000057631.jpg,57631,640,478,223.63,254.98,107.9,152.92
COCO_train2014_000000467232.jpg,467232,334,500,72.58,66.6,238.57,267.4
COCO_train2014_000000532769.jpg,532769,333,500,142.33,95.2,357.67,237.8
COCO_train2014_000000016677.jpg,16677,480,640,252.79,156.38,157.68,73.8
COCO_train2014_000000123175.jpg,123175,640,640,77.58,473.21,131.87,71.11
COCO_train2014_000000336172.jpg,336172,429,640,110.02,186.32,37.81,36.84
COCO_train2014_000000311596.jpg,311596,415,640,306.45,57.7,118.57,287.24
COCO_train2014_000000352558.jpg,352558,480,640,230.94,140.6,162.92,135.07
COCO_train2014_000000442672.jpg,442672,512,640,125.94,230.19,361.29,178.58
COCO_train2014_000000573744.jpg,573744,488,640,177.04,169.9,135.41,163.72
COCO_train2014_000000475443.jpg,475443,320,240,112.48,186.83,20.05,56.24
COCO_train2014_000000467252.jpg,467252,480,640,145.43,0.0,282.29,316.27
COCO_train2014_000000000307.jpg,307,480,640,406.3,197.82,171.64,167.76
COCO_train2014_000000098612.jpg,98612,364,500,172.81,122.07,124.27,241.93
COCO_train2014_000000491831.jpg,491831,375,500,45.95,40.32,184.22,144.58
COCO_train2014_000000000309.jpg,309,600,600,420.15,71.45,92.83,123.65
COCO_train2014_000000287041.jpg,287041,640,480,29.49,433.33,174.39,206.67
COCO_train2014_000000237897.jpg,237897,480,640,76.61,90.18,350.06,326.79
COCO_train2014_000000368970.jpg,368970,480,640,376.66,131.44,208.61,214.41
COCO_train2014_000000459084.jpg,459084,640,428,244.18,0.0,183.82,640.0
COCO_train2014_000000524628.jpg,524628,361,640,336.59,164.96,96.97,113.67
COCO_train2014_000000450910.jpg,450910,480,640,0.97,142.11,433.64,331.27
COCO_train2014_000000074078.jpg,74078,480,640,88.84,362.1,105.43,44.53
COCO_train2014_000000106850.jpg,106850,480,640,345.21,159.03,262.79,229.82
COCO_train2014_000000057702.jpg,57702,360,480,120.03,255.73,65.6,63.01
COCO_train2014_000000459111.jpg,459111,427,640,399.26,241.3,82.85,111.06
COCO_train2014_000000024935.jpg,24935,419,640,229.36,264.33,47.11,85.18
COCO_train2014_000000516458.jpg,516458,427,640,159.59,46.58,427.0,376.11
COCO_train2014_000000573807.jpg,573807,458,640,284.53,375.62,37.45,39.79
COCO_train2014_000000549236.jpg,549236,480,640,0.0,34.86,271.39,445.14
COCO_train2014_000000467318.jpg,467318,541,640,345.37,395.64,148.63,137.71
COCO_train2014_000000237944.jpg,237944,640,480,24.84,348.96,77.6,117.55
COCO_train2014_000000532857.jpg,532857,427,640,149.23,31.65,490.77,389.05
COCO_train2014_000000016764.jpg,16764,640,480,167.86,12.16,312.14,437.33
COCO_train2014_000000377212.jpg,377212,333,500,102.93,128.62,180.77,129.74
COCO_train2014_000000491904.jpg,491904,500,495,75.05,111.31,336.71,192.7
COCO_train2014_000000311683.jpg,311683,615,640,173.8,179.89,466.1,428.26
COCO_train2014_000000450952.jpg,450952,480,640,0.0,194.22,611.35,264.63
COCO_train2014_000000000394.jpg,394,611,640,0.0,16.17,625.81,572.39
COCO_train2014_000000541067.jpg,541067,333,500,0.0,11.14,353.14,316.89
COCO_train2014_000000344460.jpg,344460,480,640,153.21,104.73,221.09,230.79
COCO_train2014_000000467339.jpg,467339,426,640,253.02,118.76,139.42,259.05
COCO_train2014_000000369041.jpg,369041,426,640,48.19,1.94,591.81,342.52
COCO_train2014_000000098709.jpg,98709,375,500,172.03,12.9,217.31,327.46
COCO_train2014_000000410005.jpg,410005,431,640,202.21,221.11,107.56,173.93
COCO_train2014_000000557461.jpg,557461,461,640,275.71,134.52,139.97,94.77
COCO_train2014_000000336286.jpg,336286,500,334,97.36,151.88,155.18,145.03
COCO_train2014_000000565663.jpg,565663,463,640,450.89,89.52,178.86,180.73
COCO_train2014_000000434593.jpg,434593,404,500,0.0,0.82,487.76,397.43
COCO_train2014_000000180641.jpg,180641,433,640,11.33,132.51,345.87,289.25
COCO_train2014_000000369058.jpg,369058,489,640,0.17,61.77,178.37,264.84
COCO_train2014_000000262561.jpg,262561,480,640,163.88,110.55,139.64,327.75
COCO_train2014_000000295329.jpg,295329,480,640,51.39,265.54,70.79,40.72
COCO_train2014_000000401836.jpg,401836,480,640,82.42,73.4,557.58,406.6
COCO_train2014_000000115119.jpg,115119,426,640,266.77,139.0,130.63,230.85
COCO_train2014_000000573873.jpg,573873,375,500,113.87,198.51,106.27,116.14
COCO_train2014_000000147890.jpg,147890,558,640,105.75,101.25,456.75,247.5
COCO_train2014_000000426418.jpg,426418,640,598,80.0,25.74,434.84,478.71
COCO_train2014_000000377278.jpg,377278,480,640,289.74,125.69,350.26,262.7
COCO_train2014_000000098760.jpg,98760,427,640,172.53,93.16,221.69,196.68
COCO_train2014_000000172490.jpg,172490,640,427,1.3,319.35,243.56,193.04
COCO_train2014_000000287188.jpg,287188,520,640,42.42,63.07,129.5,271.62
COCO_train2014_000000319965.jpg,319965,524,640,172.9,187.22,224.87,197.29
COCO_train2014_000000336353.jpg,336353,375,500,320.72,133.46,103.47,119.25
COCO_train2014_000000106981.jpg,106981,431,640,585.67,254.26,54.33,53.0
COCO_train2014_000000311783.jpg,311783,375,500,160.61,181.82,196.97,193.18
COCO_train2014_000000287210.jpg,287210,470,640,147.69,122.24,214.54,220.46
COCO_train2014_000000000490.jpg,490,495,500,46.0,193.0,90.0,143.0
COCO_train2014_000000139757.jpg,139757,480,640,450.91,336.32,111.51,53.34
COCO_train2014_000000287221.jpg,287221,480,640,229.82,2.91,188.12,449.94
COCO_train2014_000000459255.jpg,459255,426,640,380.98,340.98,108.9,85.02
COCO_train2014_000000319991.jpg,319991,640,480,341.33,427.96,137.05,200.4
COCO_train2014_000000238073.jpg,238073,640,574,162.91,215.92,411.09,424.08
COCO_train2014_000000164357.jpg,164357,426,640,94.53,121.22,120.37,130.59
COCO_train2014_000000156171.jpg,156171,375,500,222.73,86.67,277.27,288.33
COCO_train2014_000000303629.jpg,303629,612,640,118.69,165.67,403.06,446.33
COCO_train2014_000000467469.jpg,467469,480,640,148.97,112.7,248.27,179.15
COCO_train2014_000000475663.jpg,475663,364,500,0.0,0.59,328.77,290.61
COCO_train2014_000000344597.jpg,344597,480,640,61.94,72.58,578.06,388.07
COCO_train2014_000000377366.jpg,377366,428,640,167.74,0.0,226.54,423.68
COCO_train2014_000000426518.jpg,426518,375,500,40.14,92.38,313.39,202.24
COCO_train2014_000000115226.jpg,115226,604,640,252.58,350.2,164.22,218.44
COCO_train2014_000000262683.jpg,262683,640,480,46.93,121.8,304.08,432.65
COCO_train2014_000000180765.jpg,180765,480,640,446.58,167.18,82.11,78.0
COCO_train2014_000000483871.jpg,483871,427,640,368.34,158.78,271.66,165.62
COCO_train2014_000000303651.jpg,303651,480,640,160.65,168.19,355.37,223.94
COCO_train2014_000000328228.jpg,328228,480,640,187.15,241.69,452.85,228.61
COCO_train2014_000000279076.jpg,279076,420,640,153.58,31.39,276.6,356.37
COCO_train2014_000000082475.jpg,82475,640,480,1.29,65.94,430.55,566.3
COCO_train2014_000000500267.jpg,500267,360,640,182.55,117.09,66.9,58.91
COCO_train2014_000000410165.jpg,410165,480,640,524.88,174.09,82.18,56.15
COCO_train2014_000000025148.jpg,25148,375,500,288.07,127.2,194.23,161.7
COCO_train2014_000000262718.jpg,262718,500,375,189.18,283.77,34.5,72.06
COCO_train2014_000000475711.jpg,475711,345,500,43.91,18.12,393.79,291.33
COCO_train2014_000000336448.jpg,336448,640,640,0.0,0.65,598.54,474.17
COCO_train2014_000000352831.jpg,352831,427,640,80.92,62.5,559.08,360.71
COCO_train2014_000000516673.jpg,516673,480,640,191.03,130.18,175.52,255.03
COCO_train2014_000000000581.jpg,581,500,473,104.25,151.32,156.88,259.11
COCO_train2014_000000336459.jpg,336459,444,500,283.44,256.53,116.61,137.24
COCO_train2014_000000074316.jpg,74316,427,640,509.12,378.16,69.15,44.95
COCO_train2014_000000377422.jpg,377422,586,640,441.12,291.39,119.28,250.72
COCO_train2014_000000008781.jpg,8781,430,640,140.57,115.46,200.5,222.72
COCO_train2014_000000041552.jpg,41552,427,640,385.51,54.89,105.45,129.65
COCO_train2014_000000459347.jpg,459347,428,640,51.61,250.61,48.03,39.12
COCO_train2014_000000164439.jpg,164439,640,438,286.06,423.25,33.79,55.32
COCO_train2014_000000041565.jpg,41565,333,500,143.46,92.33,224.67,191.4
COCO_train2014_000000041568.jpg,41568,427,640,325.42,358.13,68.87,49.93
COCO_train2014_000000189027.jpg,189027,508,640,315.7,208.24,171.73,130.6
COCO_train2014_000000565864.jpg,565864,337,500,78.31,167.77,64.11,43.21
COCO_train2014_000000017004.jpg,17004,376,500,24.07,121.71,347.81,173.0
COCO_train2014_000000287341.jpg,287341,481,640,282.0,139.45,169.27,126.42
COCO_train2014_000000131696.jpg,131696,426,640,180.41,0.0,459.59,411.01
COCO_train2014_000000549488.jpg,549488,640,434,93.64,352.5,209.39,225.44
COCO_train2014_000000508531.jpg,508531,427,640,193.58,126.17,339.03,123.1
COCO_train2014_000000066164.jpg,66164,480,640,9.66,2.07,629.7,408.53
COCO_train2014_000000008821.jpg,8821,426,640,245.62,106.1,185.06,115.88
