file_name,image_id,height,width,bbox0,bbox1,bbox2,bbox3
COCO_train2014_000000352389.jpg,352389,427,640,436.35,192.26,85.18,121.38
COCO_train2014_000000041103.jpg,41103,426,640,47.97,94.51,528.67,179.42
COCO_train2014_000000352399.jpg,352399,431,640,284.25,220.97,106.41,61.15
COCO_train2014_000000139416.jpg,139416,426,640,262.01,0.92,377.99,351.79
COCO_train2014_000000434329.jpg,434329,333,500,52.39,48.44,386.11,246.88
COCO_train2014_000000540844.jpg,540844,500,380,3.21,157.76,341.54,341.54
COCO_train2014_000000041132.jpg,41132,375,500,260.97,111.73,126.07,58.62
COCO_train2014_000000254132.jpg,254132,640,352,27.53,228.47,324.47,214.71
COCO_train2014_000000475317.jpg,475317,480,640,289.32,167.68,89.86,152.33
COCO_train2014_000000032949.jpg,32949,480,640,437.93,171.51,104.63,148.85
COCO_train2014_000000254139.jpg,254139,480,640,134.83,76.58,326.83,348.41
COCO_train2014_000000491728.jpg,491728,398,640,397.77,180.04,34.25,40.43
COCO_train2014_000000434385.jpg,434385,478,640,193.26,17.54,293.99,400.91
COCO_train2014_000000368852.jpg,368852,427,640,1.55,156.92,483.82,206.92
COCO_train2014_000000565462.jpg,565462,480,640,108.86,1.81,498.66,306.87
COCO_train2014_000000393432.jpg,393432,400,500,178.88,55.73,321.12,338.88
COCO_train2014_000000090331.jpg,90331,375,500,0.84,111.91,487.34,214.53
COCO_train2014_000000188639.jpg,188639,498,500,2.14,83.54,492.65,352.34
COCO_train2014_000000467172.jpg,467172,480,640,166.93,188.98,154.79,115.93
COCO_train2014_000000188648.jpg,188648,500,387,127.96,63.44,258.06,304.3
COCO_train2014_000000442603.jpg,442603,372,450,0.0,22.55,445.23,293.77
COCO_train2014_000000098549.jpg,98549,480,640,246.71,177.55,100.13,168.26
COCO_train2014_000000385272.jpg,385272,468,640,252.75,125.88,134.73,124.26
COCO_train2014_000000278776.jpg,278776,420,640,0.9,96.87,536.52,262.84
COCO_train2014_000000549115.jpg,549115,480,640,203.35,226.06,183.75,249.81
COCO_train2014_000000319741.jpg,319741,375,500,121.35,143.26,238.48,176.12
COCO_train2014_000000164094.jpg,164094,385,640,100.18,81.97,366.79,293.09
COCO_train2014_000000106750.jpg,106750,478,640,1.03,17.29,324.18,454.26
COCO_train2014_000000295169.jpg,295169,350,640,10.54,100.86,377.85,228.06
COCO_train2014_000000360719.jpg,360719,433,640,283.1,31.84,199.18,401.16
COCO_train2014_000000491795.jpg,491795,329,500,32.56,107.08,212.7,158.3
COCO_train2014_000000106774.jpg,106774,336,448,36.93,108.26,239.69,176.69
COCO_train2014_000000114968.jpg,114968,480,640,5.17,136.48,534.83,230.69
COCO_train2014_000000016664.jpg,16664,500,500,0.0,2.97,500.0,491.36
COCO_train2014_000000524572.jpg,524572,640,427,52.41,53.1,273.11,560.0
COCO_train2014_000000303388.jpg,303388,375,500,118.55,46.17,229.03,170.97
COCO_train2014_000000303389.jpg,303389,426,640,322.38,254.74,313.74,159.27
COCO_train2014_000000573726.jpg,573726,375,500,65.46,105.54,188.29,249.93
COCO_train2014_000000532775.jpg,532775,480,640,189.84,253.48,171.51,220.05
COCO_train2014_000000401705.jpg,401705,425,640,228.49,87.74,221.19,268.71
COCO_train2014_000000106820.jpg,106820,640,480,74.38,418.64,265.72,212.95
COCO_train2014_000000491845.jpg,491845,480,640,195.29,50.46,327.88,228.18
COCO_train2014_000000229707.jpg,229707,375,500,94.38,0.59,246.07,300.0
COCO_train2014_000000237903.jpg,237903,426,640,0.0,0.13,640.0,420.53
COCO_train2014_000000459093.jpg,459093,427,640,55.61,42.01,402.82,302.94
COCO_train2014_000000557400.jpg,557400,640,480,205.08,262.88,110.1,178.93
COCO_train2014_000000352601.jpg,352601,428,640,213.52,176.01,238.52,176.01
COCO_train2014_000000467295.jpg,467295,500,375,63.44,135.48,300.0,330.11
COCO_train2014_000000549216.jpg,549216,480,640,52.84,171.93,254.32,126.26
COCO_train2014_000000491873.jpg,491873,332,500,1.85,154.94,78.21,140.76
COCO_train2014_000000385379.jpg,385379,480,640,246.86,130.91,375.27,149.61
COCO_train2014_000000033124.jpg,33124,480,640,115.86,108.1,227.59,367.24
COCO_train2014_000000360805.jpg,360805,448,640,56.84,181.13,464.38,265.91
COCO_train2014_000000131434.jpg,131434,425,640,189.6,103.04,281.2,275.7
COCO_train2014_000000196971.jpg,196971,480,640,0.0,199.46,158.92,275.68
COCO_train2014_000000549231.jpg,549231,375,500,29.36,44.91,391.15,330.09
COCO_train2014_000000008559.jpg,8559,480,640,224.36,169.35,210.34,249.17
COCO_train2014_000000164211.jpg,164211,640,427,179.17,336.14,45.11,73.19
COCO_train2014_000000172405.jpg,172405,600,600,105.81,131.61,440.0,361.29
COCO_train2014_000000516470.jpg,516470,500,333,3.23,252.69,329.77,211.83
COCO_train2014_000000418168.jpg,418168,426,640,44.6,2.89,498.54,384.25
COCO_train2014_000000229754.jpg,229754,320,240,33.79,96.51,206.21,205.51
COCO_train2014_000000459137.jpg,459137,427,640,62.07,12.43,77.89,64.2
COCO_train2014_000000467333.jpg,467333,427,640,80.6,35.5,393.42,291.71
COCO_train2014_000000328069.jpg,328069,425,640,0.96,2.87,639.04,417.35
COCO_train2014_000000393611.jpg,393611,480,640,149.36,95.89,38.3,43.41
COCO_train2014_000000262549.jpg,262549,480,640,236.91,84.05,372.88,261.63
COCO_train2014_000000033177.jpg,33177,480,640,284.9,188.9,231.23,285.94
COCO_train2014_000000115102.jpg,115102,640,386,151.4,396.39,159.65,239.48
COCO_train2014_000000188831.jpg,188831,640,427,128.0,278.02,172.04,206.45
COCO_train2014_000000237994.jpg,237994,375,500,0.0,2.49,489.03,282.65
COCO_train2014_000000147883.jpg,147883,492,640,68.48,42.29,180.15,404.56
COCO_train2014_000000041392.jpg,41392,375,500,8.43,188.76,114.6,97.76
COCO_train2014_000000057777.jpg,57777,375,500,185.79,166.1,234.59,126.71
COCO_train2014_000000541109.jpg,541109,375,500,38.71,161.29,266.13,125.81
COCO_train2014_000000016823.jpg,16823,640,480,319.34,166.12,97.77,86.06
COCO_train2014_000000000443.jpg,443,480,640,198.62,53.28,372.41,380.69
COCO_train2014_000000483775.jpg,483775,640,427,0.0,10.99,324.12,618.02
COCO_train2014_000000180672.jpg,180672,425,640,364.35,225.66,95.25,100.46
COCO_train2014_000000360896.jpg,360896,500,375,32.3,197.38,193.78,173.44
COCO_train2014_000000164302.jpg,164302,478,640,226.15,270.42,296.05,162.42
COCO_train2014_000000115157.jpg,115157,427,640,281.49,132.31,238.59,289.89
COCO_train2014_000000573911.jpg,573911,612,612,243.48,288.23,127.67,186.89
COCO_train2014_000000205279.jpg,205279,640,480,243.2,247.32,89.28,88.27
COCO_train2014_000000303592.jpg,303592,640,480,211.03,21.38,268.97,560.0
COCO_train2014_000000369132.jpg,369132,335,500,220.88,88.66,276.22,235.58
COCO_train2014_000000131564.jpg,131564,640,640,9.59,8.42,553.66,502.95
COCO_train2014_000000057839.jpg,57839,369,640,33.33,49.99,471.37,278.54
COCO_train2014_000000147952.jpg,147952,328,500,198.21,85.53,295.55,184.81
COCO_train2014_000000082418.jpg,82418,426,640,190.97,18.82,298.38,252.48
COCO_train2014_000000156151.jpg,156151,480,640,155.87,110.45,214.71,79.49
COCO_train2014_000000156156.jpg,156156,480,640,2.06,140.39,347.88,334.45
COCO_train2014_000000549378.jpg,549378,189,200,59.88,49.01,43.75,77.26
COCO_train2014_000000147975.jpg,147975,640,480,30.28,183.05,449.72,448.69
COCO_train2014_000000442888.jpg,442888,375,500,4.21,26.97,348.04,341.29
COCO_train2014_000000418313.jpg,418313,433,640,184.12,174.12,110.71,35.57
COCO_train2014_000000057871.jpg,57871,427,640,454.89,107.23,185.11,307.75
COCO_train2014_000000295443.jpg,295443,480,640,83.79,85.28,407.4,166.62
COCO_train2014_000000352787.jpg,352787,480,640,86.29,53.93,429.31,195.24
COCO_train2014_000000123413.jpg,123413,480,640,83.61,2.06,373.68,384.0
COCO_train2014_000000516636.jpg,516636,480,640,95.17,109.59,304.14,200.69
COCO_train2014_000000041505.jpg,41505,428,640,136.22,66.27,432.61,219.06
COCO_train2014_000000565799.jpg,565799,480,640,0.0,105.0,640.0,368.28
COCO_train2014_000000565805.jpg,565805,360,640,406.76,103.77,76.5,86.89
COCO_train2014_000000541229.jpg,541229,480,640,135.01,153.81,345.29,84.58
COCO_train2014_000000320045.jpg,320045,427,640,217.61,114.42,179.22,210.3
COCO_train2014_000000303666.jpg,303666,640,471,130.29,103.23,186.13,436.68
COCO_train2014_000000082484.jpg,82484,346,500,206.86,178.58,244.06,148.82
COCO_train2014_000000533049.jpg,533049,480,640,80.52,81.62,251.87,373.67
COCO_train2014_000000508477.jpg,508477,375,500,117.44,72.69,279.43,184.67
COCO_train2014_000000000575.jpg,575,513,640,4.39,39.7,353.72,354.82
COCO_train2014_000000221763.jpg,221763,480,640,37.24,192.93,566.9,258.62
COCO_train2014_000000180806.jpg,180806,480,640,22.76,158.79,257.58,187.24
COCO_train2014_000000262727.jpg,262727,640,480,77.08,62.89,338.58,577.11
COCO_train2014_000000057930.jpg,57930,612,612,175.25,16.56,436.75,535.33
