file_name,image_id,height,width,bbox0,bbox1,bbox2,bbox3
COCO_train2014_000000385168.jpg,385168,501,640,304.65,48.58,335.35,438.25
COCO_train2014_000000376984.jpg,376984,424,640,172.36,136.76,124.1,187.87
COCO_train2014_000000057503.jpg,57503,640,499,369.57,551.76,90.14,88.24
COCO_train2014_000000082081.jpg,82081,427,640,0.0,50.64,399.66,212.0
COCO_train2014_000000385186.jpg,385186,428,640,139.21,32.86,431.46,319.05
COCO_train2014_000000557219.jpg,557219,461,640,354.83,140.69,266.36,225.38
COCO_train2014_000000524453.jpg,524453,480,640,397.87,409.29,42.87,26.73
COCO_train2014_000000516261.jpg,516261,480,640,409.21,202.67,108.61,230.78
COCO_train2014_000000426151.jpg,426151,443,640,27.74,72.22,511.91,347.24
COCO_train2014_000000139429.jpg,139429,480,640,242.42,366.55,137.7,84.36
COCO_train2014_000000073906.jpg,73906,640,427,79.84,31.03,292.31,580.76
COCO_train2014_000000114869.jpg,114869,360,640,0.0,31.22,411.43,325.23
COCO_train2014_000000254138.jpg,254138,332,500,118.96,82.33,267.06,249.67
COCO_train2014_000000450747.jpg,450747,640,521,64.65,78.87,456.35,554.67
COCO_train2014_000000024762.jpg,24762,463,640,224.03,184.78,322.98,233.37
COCO_train2014_000000524476.jpg,524476,480,640,207.82,182.76,193.06,297.24
COCO_train2014_000000295103.jpg,295103,480,640,169.41,240.64,154.81,224.51
COCO_train2014_000000245953.jpg,245953,640,497,23.23,197.42,353.54,242.58
COCO_train2014_000000098503.jpg,98503,480,640,155.15,94.06,109.58,146.42
COCO_train2014_000000286932.jpg,286932,500,375,102.62,190.28,207.24,286.72
COCO_train2014_000000499930.jpg,499930,480,640,100.85,157.09,216.24,128.97
COCO_train2014_000000082142.jpg,82142,375,500,146.97,153.79,218.94,155.3
COCO_train2014_000000082144.jpg,82144,427,640,155.59,137.0,133.97,184.11
COCO_train2014_000000319714.jpg,319714,480,640,344.4,261.74,123.06,91.77
COCO_train2014_000000352482.jpg,352482,428,640,0.0,171.2,350.18,207.52
COCO_train2014_000000229603.jpg,229603,480,640,332.05,165.07,173.81,218.81
COCO_train2014_000000221416.jpg,221416,375,500,18.22,276.7,78.19,46.3
COCO_train2014_000000532718.jpg,532718,375,500,10.56,131.4,227.87,206.74
COCO_train2014_000000581873.jpg,581873,640,480,29.74,45.58,416.32,537.85
COCO_train2014_000000475380.jpg,475380,480,640,0.0,252.17,407.57,227.83
COCO_train2014_000000090359.jpg,90359,479,640,261.16,301.21,34.54,29.9
COCO_train2014_000000540922.jpg,540922,426,640,267.65,175.56,372.35,245.28
COCO_train2014_000000319738.jpg,319738,480,640,540.39,369.21,83.42,52.54
COCO_train2014_000000499966.jpg,499966,480,640,151.27,264.73,130.91,49.45
COCO_train2014_000000098560.jpg,98560,375,500,252.02,150.68,234.57,220.14
COCO_train2014_000000418049.jpg,418049,640,480,188.77,152.57,103.43,252.12
COCO_train2014_000000467203.jpg,467203,640,488,234.79,470.74,62.52,169.26
COCO_train2014_000000327944.jpg,327944,427,640,221.38,110.54,245.23,243.0
COCO_train2014_000000008458.jpg,8458,640,427,2.58,95.48,362.58,487.75
COCO_train2014_000000164114.jpg,164114,375,500,160.5,74.35,243.4,252.54
COCO_train2014_000000254228.jpg,254228,612,612,69.75,19.74,90.82,198.74
COCO_train2014_000000418065.jpg,418065,640,427,160.13,116.44,48.54,35.96
COCO_train2014_000000172310.jpg,172310,480,640,323.54,190.4,250.14,168.05
COCO_train2014_000000024861.jpg,24861,480,640,0.97,167.22,510.9,305.19
COCO_train2014_000000057631.jpg,57631,640,478,223.63,254.98,107.9,152.92
COCO_train2014_000000467232.jpg,467232,334,500,72.58,66.6,238.57,267.4
COCO_train2014_000000532769.jpg,532769,333,500,142.33,95.2,357.67,237.8
COCO_train2014_000000016677.jpg,16677,480,640,252.79,156.38,157.68,73.8
COCO_train2014_000000123175.jpg,123175,640,640,77.58,473.21,131.87,71.11
COCO_train2014_000000336172.jpg,336172,429,640,110.02,186.32,37.81,36.84
COCO_train2014_000000311596.jpg,311596,415,640,306.45,57.7,118.57,287.24
COCO_train2014_000000352558.jpg,352558,480,640,230.94,140.6,162.92,135.07
COCO_train2014_000000442672.jpg,442672,512,640,125.94,230.19,361.29,178.58
COCO_train2014_000000573744.jpg,573744,488,640,177.04,169.9,135.41,163.72
COCO_train2014_000000475443.jpg,475443,320,240,112.48,186.83,20.05,56.24
COCO_train2014_000000467252.jpg,467252,480,640,145.43,0.0,282.29,316.27
COCO_train2014_000000000307.jpg,307,480,640,406.3,197.82,171.64,167.76
COCO_train2014_000000098612.jpg,98612,364,500,172.81,122.07,124.27,241.93
COCO_train2014_000000491831.jpg,491831,375,500,45.95,40.32,184.22,144.58
COCO_train2014_000000000309.jpg,309,600,600,420.15,71.45,92.83,123.65
